RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
5761;15684934;726;France;Male;31;9;0;2;1;1;106117.3;0
5762;15776936;475;France;Male;40;7;160818.08;1;0;1;169642.13;1
5763;15729087;751;Germany;Male;54;9;156367.6;2;0;1;116179.92;0
5764;15718406;540;France;Male;41;3;0;2;1;0;121098.65;0
5765;15799468;591;France;Female;34;3;96127.27;1;0;0;30972.06;0
5766;15597385;573;Spain;Male;41;5;0;2;0;1;14479.29;0
5767;15570271;577;Spain;Male;31;6;0;1;1;1;196395.25;0
5768;15690330;830;Germany;Female;40;8;77701.64;1;0;1;19512.38;0
5769;15680611;663;France;Male;67;9;0;3;1;1;72318.77;0
5770;15810227;421;France;Male;34;2;0;2;1;1;96615.23;0
5771;15807194;718;Spain;Male;34;5;113922.44;2;1;0;30772.22;0
5772;15712199;655;Germany;Female;61;2;183997.7;2;1;1;161217.18;0
5773;15694995;712;France;Male;23;2;0;2;0;1;66795.78;0
5774;15723400;663;France;Male;28;4;0;2;1;1;123969.64;0
5775;15654772;640;France;Female;47;6;89799.46;2;0;1;13783.77;1
5776;15574743;577;Spain;Male;29;2;0;1;1;1;168924.41;0
5777;15807593;546;Spain;Female;36;7;85660.96;1;0;0;134778.01;0
5778;15695299;590;France;Female;45;2;81828.22;1;1;0;52167.97;0
5779;15722701;594;Germany;Male;18;1;132694.73;1;1;0;167689.56;0
5780;15799635;577;Spain;Male;51;2;108867;1;0;0;140800.66;1
5781;15658435;781;France;Female;27;5;0;2;0;0;72969.9;0
5782;15772337;723;Germany;Female;49;0;153855.52;1;1;1;180862.26;1
5783;15807555;535;France;Male;45;2;0;2;1;0;125658.28;0
5784;15603378;768;France;Female;36;3;141334.95;1;0;1;125870.5;0
5785;15689594;731;France;Male;29;5;179539.2;1;0;0;112010.02;0
5786;15653347;560;Spain;Male;47;1;0;1;0;0;128882.66;1
5787;15648178;630;Germany;Female;23;4;137964.51;1;0;1;174570.55;0
5788;15640855;729;Germany;Male;40;5;113574.61;2;1;0;103396.08;0
5789;15584288;629;France;Female;33;6;0;2;1;1;59129.72;0
5790;15760988;667;Germany;Male;33;9;124573.33;2;0;0;683.37;0
5791;15569624;671;Germany;Female;31;6;105864.6;2;1;0;145567.34;0
5792;15604551;732;France;Female;35;3;0;2;1;0;90876.95;0
5793;15645323;630;France;Male;55;2;0;1;1;1;106202.07;1
5794;15793311;765;Germany;Female;46;8;119492.88;2;0;1;166896.01;1
5795;15764153;704;France;Female;33;0;130499.09;2;1;1;74804.36;0
5796;15802560;470;Spain;Female;48;6;140576.11;1;1;1;116971.05;0
5797;15770474;685;France;Female;33;1;0;3;0;1;70221.13;1
5798;15724444;567;France;Female;38;1;125877.65;2;1;1;107841.77;0
5799;15753110;720;Spain;Male;64;3;45752.78;2;1;0;79623.28;1
5800;15711521;609;France;Male;39;3;121778.71;1;1;1;138399.67;0
5801;15632816;521;Germany;Female;49;2;127948.57;1;1;1;182765.14;0
5802;15725509;662;Germany;Male;30;5;115286.68;2;1;1;149587.92;0
5803;15684645;704;Germany;Male;41;9;62078.21;2;1;0;129050.67;0
5804;15692235;750;France;Female;38;1;0;2;1;0;47764.99;0
5805;15777459;619;Spain;Female;32;4;175406.13;2;1;1;172792.43;1
5806;15610643;435;Germany;Male;44;3;151739.65;1;1;0;167461.5;0
5807;15611058;702;Germany;Female;60;5;138597.54;2;1;1;41536.59;1
5808;15630413;608;France;Female;41;5;0;2;1;1;72462.25;0
5809;15635942;576;France;Male;40;9;0;2;1;0;112465.19;1
5810;15648858;666;France;Female;27;1;85225.21;1;0;1;64511.44;0
5811;15810732;730;France;Female;36;8;148749.29;2;1;0;91830.75;0
5812;15620443;711;France;Female;81;6;0;2;1;1;72276.24;0
5813;15741078;736;France;Male;54;7;111729.47;2;0;1;84920.49;0
5814;15743545;647;Spain;Female;29;2;0;2;1;0;179032.68;0
5815;15791316;714;France;Male;35;3;0;2;1;1;95623.28;0
5816;15676526;608;France;Female;34;4;88772.87;1;1;1;168822.01;0
5817;15630195;745;France;Female;40;6;131184.67;1;1;1;49815.62;0
5818;15736250;781;France;Male;38;2;117810.79;1;0;1;65632.33;1
5819;15671334;527;France;Male;31;4;0;1;1;0;169361.89;0
5820;15606901;728;France;Male;43;7;0;2;1;0;40023.7;0
5821;15768881;738;France;Male;29;2;0;2;1;1;170421.13;0
5822;15743075;659;France;Male;35;6;0;2;1;1;58879.11;0
5823;15660980;597;Spain;Male;38;6;115702.67;2;1;1;25059.05;0
5824;15810942;445;Germany;Female;61;2;137655.31;1;0;1;29909.84;0
5825;15683339;656;Spain;Female;34;6;59877.33;1;1;0;14032.62;1
5826;15685476;658;France;Male;31;5;100082.14;1;0;1;49809.88;0
5827;15663650;698;Germany;Male;52;10;107304.39;3;1;0;28806.32;1
5828;15617434;655;Spain;Male;38;9;0;1;0;1;90490.33;0
5829;15703682;681;Spain;Male;33;10;0;1;0;0;158336.36;0
5830;15727391;688;Germany;Male;29;9;144553.5;2;1;0;143454.95;0
5831;15711062;633;Germany;Male;40;5;86172.81;2;1;1;117279.49;0
5832;15605737;541;France;Male;36;5;0;2;1;0;124795.84;0
5833;15692977;612;Germany;Female;36;2;130700.92;2;0;0;77592.8;0
5834;15672082;562;France;Male;62;3;0;2;1;0;105986.01;0
5835;15576065;731;Spain;Female;40;5;171325.98;1;1;1;159718.27;1
5836;15679029;718;France;Male;33;7;102874.28;1;0;0;117841.06;0
5837;15604138;749;Spain;Male;34;2;0;1;0;0;174189.04;1
5838;15666095;753;Spain;Male;51;4;79811.72;2;0;1;68260.27;1
5839;15747288;838;Spain;Female;40;6;61671.19;1;0;1;150659.35;1
5840;15790599;756;Germany;Female;39;5;149363.12;2;1;1;109098.39;0
5841;15737705;775;France;Female;27;4;152309.37;1;1;0;104112;0
5842;15771668;578;France;Male;59;10;185966.64;1;0;0;9445.42;1
5843;15784323;449;France;Female;21;7;0;2;0;0;175743.92;0
5844;15663312;494;France;Female;35;9;112727.06;2;1;0;183752.91;0
5845;15793197;676;France;Female;34;8;100359.54;1;0;0;46038.28;0
5846;15621768;712;Spain;Male;45;6;112994.65;1;0;0;198398.68;0
5847;15691323;672;Germany;Male;40;4;89025.88;2;1;0;188892.19;0
5848;15781326;636;France;Male;35;9;95478.17;1;0;0;169286.74;0
5849;15814331;597;Germany;Female;43;7;119127.46;2;1;0;55809.92;0
5850;15611315;708;Germany;Female;23;4;71433.08;1;1;0;103697.57;0
5851;15636977;507;Germany;Male;36;9;118214.32;3;1;0;119110.03;1
5852;15690337;581;France;Female;27;5;102258.11;2;1;0;194681.6;0
5853;15747762;609;France;Male;32;7;118520.41;1;0;0;3815.48;0
5854;15753679;778;France;Male;24;4;0;2;1;1;162809.2;0
5855;15750049;621;France;Male;40;10;163823.37;1;0;0;89519.47;0
5856;15606097;665;Germany;Male;63;7;104469.58;1;1;1;25165.36;1
5857;15802368;608;France;Female;47;6;0;1;1;1;126012.57;0
5858;15669946;663;Germany;Female;46;2;141726.88;1;1;1;58257.23;0
5859;15612103;627;Germany;Female;35;2;137852.96;1;1;1;172269.21;1
5860;15645353;607;France;Male;26;1;0;1;1;0;29818.2;0
5861;15659002;766;France;Female;45;6;0;2;0;0;147184.74;0
5862;15616028;694;France;Male;30;2;0;3;0;1;15039.41;0
5863;15660475;411;France;Female;54;9;0;1;0;1;76621.49;0
5864;15652615;742;France;Male;39;8;140004.96;1;1;1;92985.78;0
5865;15610433;573;France;Male;35;9;0;2;1;0;11743.89;0
5866;15770548;453;Germany;Female;28;3;139986.65;1;1;0;136846.75;0
5867;15645637;798;Germany;Female;39;6;119787.76;1;1;1;164248.33;0
5868;15590888;693;Spain;Female;34;10;107556.06;2;0;0;154631.35;0
5869;15655368;672;France;Male;47;1;0;1;0;0;91574.92;0
5870;15665579;597;France;Female;28;0;142705.95;1;1;0;127233.39;0
5871;15676091;543;France;Male;42;7;0;1;1;1;56650.47;0
5872;15715078;584;France;Male;35;6;161613.94;2;1;1;148238.16;0
5873;15793723;607;Germany;Male;32;9;144272.07;2;1;0;176580.63;0
5874;15798943;646;France;Female;46;8;0;2;1;0;133059.15;0
5875;15791040;801;Spain;Male;58;1;79954.61;2;1;1;30484.19;0
5876;15631512;597;France;Female;26;8;149989.39;1;1;0;42330.58;0
5877;15640106;613;France;Male;40;7;124339.9;1;0;0;193309.58;0
5878;15710315;529;Germany;Male;29;4;135759.4;1;0;0;112813.79;1
5879;15771535;794;Spain;Female;37;9;0;2;1;0;68008.85;0
5880;15670266;499;France;Female;28;4;141792.61;1;1;1;22001.91;0
5881;15609083;544;France;Female;26;6;0;1;1;0;100200.4;1
5882;15567923;739;France;Female;30;6;0;1;0;0;122604.44;0
5883;15788183;458;Germany;Female;43;1;106870.12;2;1;0;100564.37;0
5884;15735782;528;France;Male;31;9;120962.59;1;1;0;5419.31;0
5885;15774401;773;Spain;Male;51;4;0;2;0;0;123587.83;1
5886;15737971;646;France;Female;30;5;0;2;1;0;13935.32;0
5887;15758750;564;France;Male;31;0;110527.17;1;1;1;87060.77;0
5888;15611767;624;Germany;Female;52;0;133723.43;1;0;0;4859.59;1
5889;15643770;682;France;Female;52;5;112670.48;1;1;0;21085.17;1
5890;15744717;726;France;Female;44;2;0;2;1;1;26733.86;0
5891;15792650;382;Spain;Male;36;0;0;1;1;1;179540.73;1
5892;15605531;457;Spain;Female;38;6;0;2;1;0;173219.09;0
5893;15605339;673;France;Female;37;10;0;2;1;1;37411.35;0
5894;15812893;629;France;Female;39;10;0;2;1;1;43174.49;1
5895;15701364;724;France;Male;30;10;0;2;1;1;54265.55;0
5896;15762588;644;France;Male;31;5;0;2;1;1;41872.17;0
5897;15712596;499;France;Male;31;4;0;1;1;0;25950.49;0
5898;15576216;655;Germany;Female;37;4;108862.76;1;1;0;79555.08;1
5899;15620750;559;France;Male;28;3;141099.43;1;1;1;15607.27;0
5900;15623489;543;France;Female;67;0;128843.67;1;1;1;134612.48;0
5901;15667944;679;France;Male;39;0;86843.61;1;0;1;159830.58;0
5902;15584928;594;Germany;Female;32;4;120074.97;2;1;1;162961.79;0
5903;15768465;582;Germany;Male;35;8;121309.17;2;1;1;28750.67;0
5904;15635364;618;France;Female;49;9;44301.43;3;1;1;89729.3;1
5905;15722004;543;France;Female;31;4;138317.94;1;0;0;61843.73;0
5906;15766044;642;Germany;Male;49;4;120688.61;1;1;0;24770.22;1
5907;15586680;462;France;Male;27;4;176913.52;1;1;0;80587.27;0
5908;15635388;640;Spain;Male;47;6;89047.14;1;1;0;116286.25;0
5909;15655175;740;Germany;Male;40;4;114318.78;2;1;0;129333.69;1
5910;15639133;773;France;Female;50;4;0;2;1;0;129372.94;0
5911;15723872;589;Spain;Female;46;10;0;2;0;1;168369.37;0
5912;15775627;509;France;Male;35;8;0;2;0;1;67431.28;0
5913;15681316;681;France;Female;41;0;120549.29;2;1;0;175722.31;0
5914;15648638;629;Spain;Male;34;6;0;2;1;0;190347.72;0
5915;15607330;713;Spain;Male;42;0;109121.71;1;0;1;167873.49;0
5916;15667321;644;Spain;Male;49;10;0;2;1;1;145089.64;0
5917;15622033;847;Germany;Female;41;3;101543.51;4;1;0;16025.17;1
5918;15758451;765;Germany;Male;37;7;102708.77;1;1;0;9087.81;0
5919;15688689;678;Germany;Female;37;8;149000.91;2;1;1;21472.42;0
5920;15652674;539;France;Male;20;0;83459.86;1;1;1;146752.67;0
5921;15806327;800;France;Female;40;3;75893.11;2;1;0;132562.23;0
5922;15677117;629;France;Female;61;6;0;2;1;1;133672.61;0
5923;15751445;734;Germany;Female;52;6;71283.09;2;0;1;38984.37;0
5924;15749669;542;France;Female;31;3;0;2;1;1;115217.59;0
5925;15656351;414;Spain;Male;60;3;0;2;1;1;93844.82;0
5926;15667438;675;France;Female;38;1;104016.88;1;0;0;22068.83;1
5927;15682273;683;France;Female;38;5;127616.56;1;1;0;123846.07;0
5928;15580912;748;France;Male;32;5;154737.88;2;1;1;172638.13;0
5929;15785183;596;Spain;Male;29;2;0;2;1;1;1591.19;0
5930;15705383;642;France;Male;35;4;125476.31;1;1;1;91775.51;0
5931;15583138;739;France;Male;42;2;141642.92;2;1;0;172149.76;0
5932;15793425;560;Spain;Female;33;9;0;1;0;1;183358.21;0
5933;15604832;633;France;Male;29;7;0;1;1;1;130224.73;0
5934;15584580;443;France;Male;35;6;161111.45;1;0;0;13946.66;0
5935;15573854;727;France;Male;62;5;0;2;0;1;38652.96;0
5936;15614847;674;France;Female;45;6;72494.69;1;0;1;140041.78;0
5937;15679966;661;France;Female;31;3;133964.3;1;1;1;166187.1;0
5938;15705544;633;France;Male;61;3;157201.48;1;0;1;50368.63;0
5939;15586523;720;Germany;Female;29;7;106230.92;1;1;1;69903.93;1
5940;15676810;561;France;Female;31;1;81480.27;2;1;1;65234.6;0
5941;15634591;850;France;Male;33;8;73059.38;1;1;1;186281;0
5942;15679804;636;France;Male;36;5;117559.05;2;1;1;111573.3;0
5943;15702442;586;Germany;Female;56;9;100781.75;2;1;1;54448.41;0
5944;15648047;742;Germany;Male;27;5;190125.43;2;0;0;21793.59;0
5945;15591628;701;Germany;Male;41;9;164046.1;1;1;0;49405.93;0
5946;15583857;623;Spain;Female;43;4;123536.52;2;0;0;154908.52;0
5947;15752534;744;France;Male;36;10;0;2;1;1;182867.84;0
5948;15783589;616;France;Male;40;9;0;2;0;0;93717.55;0
5949;15598046;662;France;Female;39;5;139562.05;2;1;0;61636.22;0
5950;15680405;685;France;Male;40;2;168001.34;2;1;1;167400.29;0
5951;15728683;742;France;Male;27;0;0;2;0;1;131534.96;0
5952;15621644;678;Germany;Male;83;6;123356.63;1;0;1;92934.41;0
5953;15608381;585;Germany;Male;50;2;125845.66;1;1;0;9439.31;1
5954;15658946;579;Germany;Male;40;10;45408.85;2;1;0;18732.91;0
5955;15757912;722;Germany;Female;37;0;125977.81;1;0;0;160162.42;0
5956;15645371;613;Germany;Female;51;7;147262.11;1;1;1;53630.9;1
5957;15766355;550;Germany;Male;49;0;108806.96;3;1;0;61446.92;1
5958;15686099;563;Spain;Male;61;1;82182.1;1;1;0;106826.92;1
5959;15739042;767;France;Female;35;9;0;2;1;0;39511.61;0
5960;15778489;780;Germany;Male;71;9;142550.25;2;1;1;122506.78;0
5961;15786389;635;Spain;Female;41;10;0;2;1;1;61994.2;0
5962;15601787;641;Germany;Male;35;2;103711.56;1;0;1;192464.21;1
5963;15624715;593;Spain;Female;40;2;0;1;1;1;5194.95;0
5964;15763093;540;Germany;Female;35;7;128369.75;2;1;0;198256.15;0
5965;15659305;605;Germany;Male;19;8;166133.28;1;1;1;107994.99;0
5966;15714680;755;France;Female;78;5;121206.96;1;1;1;76016.49;0
5967;15777217;641;Spain;Male;25;10;0;2;1;1;180808.39;0
5968;15739123;737;Germany;Male;50;4;127552.85;2;1;0;4225.11;0
5969;15797751;466;Germany;Female;47;5;102085.72;1;1;1;183536.24;1
5970;15691543;558;Germany;Male;58;2;142537.18;1;1;1;88791.83;0
5971;15605804;737;France;Male;45;10;0;2;1;0;1364.54;0
5972;15702061;654;France;Male;29;7;0;2;1;1;149184.15;0
5973;15694321;619;France;Female;28;3;0;2;1;0;53394.12;0
5974;15798749;845;Germany;Female;43;3;152063.59;2;1;0;97910.06;0
5975;15758048;582;France;Male;50;2;148942;1;1;1;116944.3;0
5976;15805681;716;France;Male;41;9;0;1;1;1;113267.48;0
5977;15802809;660;Spain;Female;36;0;84438.57;1;1;1;181449.51;0
5978;15807239;664;France;Female;34;7;93920.47;1;0;0;179913.98;0
5979;15689344;615;Spain;Male;42;4;0;3;0;1;120321.09;0
5980;15606076;718;Germany;Male;63;7;123204.88;1;1;1;100538.8;0
5981;15791501;590;France;Male;43;8;0;2;1;1;143628.31;0
5982;15734711;373;France;Male;42;7;0;1;1;0;77786.37;1
5983;15814405;418;France;Female;46;9;0;1;1;1;81014.5;1
5984;15729359;837;France;Female;29;9;0;2;1;1;41866.26;0
5985;15606944;645;Germany;Male;43;9;140121.17;1;1;0;11302.7;1
5986;15641773;580;Germany;Male;45;2;179334.83;2;1;1;169303.65;0
5987;15701972;684;France;Male;35;3;137179.39;1;1;1;37264.11;0
5988;15749114;634;Spain;Male;35;3;0;2;1;1;19515.48;0
5989;15780362;607;France;Female;49;9;119960.29;2;1;0;103068.22;0
5990;15753229;802;France;Male;29;9;127414.55;1;1;1;134459.12;0
5991;15670492;737;France;Male;28;8;0;2;1;0;106390.01;0
5992;15732438;561;France;Male;43;4;0;4;0;0;18522.91;1
5993;15781987;641;France;Male;31;9;112494.99;1;1;1;32231.6;0
5994;15775826;677;France;Male;30;1;78133.15;1;0;1;174225.88;0
5995;15657306;567;France;Female;47;2;0;1;0;0;110900.43;1
5996;15709447;584;France;Female;26;0;146286.22;1;1;0;105105.35;0
5997;15626042;690;Spain;Female;26;2;0;2;1;1;93255.85;0
5998;15597109;627;France;Male;70;1;94416.78;1;0;1;145299.5;0
5999;15665634;645;France;Female;38;7;59568.57;1;1;1;167723.25;0
6000;15739997;716;France;Female;23;2;94464.81;2;0;1;185900.88;0
6001;15686242;771;France;Female;57;4;0;1;0;0;85876.67;1
6002;15672027;717;Germany;Female;33;10;102185.42;2;1;0;23231.93;0
6003;15594576;524;France;Male;32;1;144875.71;1;0;0;187740.04;0
6004;15707138;679;Spain;Male;39;5;0;2;1;1;100060.54;0
6005;15571065;532;Spain;Female;39;0;0;2;1;0;94977.3;0
6006;15686060;670;Germany;Male;43;9;111677.88;1;1;0;178827.3;1
6007;15800961;627;Germany;Male;52;1;76101.81;2;0;1;177238.35;0
6008;15672467;766;France;Female;52;7;92510.9;2;0;1;66193.61;0
6009;15752915;488;France;Female;34;2;0;2;1;1;181270.84;0
6010;15744695;694;France;Male;39;5;77652.4;1;1;1;25407.59;0
6011;15601857;705;Germany;Female;46;4;115518.07;1;0;0;76544.9;1
6012;15674156;810;Germany;Male;69;3;27288.43;1;1;1;110509.9;0
6013;15695465;638;France;Female;36;6;0;1;1;0;164247.51;0
6014;15792232;595;Spain;Female;43;5;0;2;0;0;105149.8;0
6015;15807900;575;France;Male;36;7;0;1;1;1;55868.97;1
6016;15743760;850;France;Male;31;6;131996.66;2;1;1;178747.43;0
6017;15652835;419;Spain;Female;27;2;121580.42;1;0;1;134720.51;0
6018;15767818;640;France;Male;55;10;132436.34;1;1;0;978.66;0
6019;15591150;570;Spain;Male;34;10;0;2;0;1;183387.12;0
6020;15796115;689;Germany;Female;40;4;78119.59;4;1;0;119259.34;1
6021;15750407;768;Germany;Female;43;2;129264.05;2;0;0;19150.14;0
6022;15795370;648;Germany;Male;37;6;131753.41;1;1;0;86894.67;0
6023;15589589;613;France;Male;34;5;144094.2;1;1;0;44510.26;0
6024;15675518;499;Spain;Female;53;1;75225.53;2;0;0;144849.1;1
6025;15584812;693;Spain;Female;39;0;0;2;0;0;81901.6;0
6026;15752984;737;France;Female;70;9;87542.89;2;1;1;42576.86;0
6027;15577913;651;France;Female;32;8;144581.96;1;1;1;87609.5;0
6028;15598948;523;Spain;Female;24;5;172231.93;1;0;1;155144.12;0
6029;15574142;458;Germany;Female;28;2;171932.26;2;1;1;9578.24;0
6030;15771000;684;France;Male;38;4;0;3;1;0;75609.84;0
6031;15804864;670;France;Female;27;5;79336.61;1;1;1;26170.08;0
6032;15641175;701;Germany;Male;63;3;120916.52;3;0;0;144727.45;1
6033;15692226;705;France;Female;31;3;142905.51;1;1;1;58134.97;0
6034;15584156;593;Spain;Male;27;10;0;3;0;0;94620;1
6035;15606552;741;France;Male;37;9;105261.76;2;1;1;149503.54;0
6036;15687001;596;Germany;Male;54;1;123544;1;1;1;120314.75;1
6037;15781903;581;Germany;Male;41;2;127913.71;2;1;1;44205.95;0
6038;15731951;689;Spain;Female;28;5;95328.6;1;1;0;6129.61;1
6039;15628274;583;Germany;Male;35;8;149995.72;2;1;0;42143.55;0
6040;15615444;663;Germany;Male;28;8;123674.28;2;1;1;87985.2;0
6041;15571586;524;Spain;Male;29;3;159035.45;1;1;0;2705.31;1
6042;15739248;727;France;Male;52;4;0;2;1;1;118429.02;0
6043;15723604;639;France;Male;39;6;150555.83;1;1;0;30414.17;0
6044;15665064;523;France;Male;36;8;158351.02;2;1;0;155304.53;0
6045;15581089;744;Spain;Male;35;7;0;2;1;1;43036.6;0
6046;15728605;697;France;Male;40;4;0;2;0;1;26543.28;0
6047;15786035;740;France;Male;39;9;0;2;1;0;19047.23;0
6048;15592716;559;France;Male;52;2;0;1;1;0;129013.59;1
6049;15734850;676;Spain;Male;36;1;82729.49;1;1;0;113810.12;0
6050;15674573;713;France;Female;25;4;121172.97;1;1;1;56268.98;0
6051;15776404;523;France;Male;22;8;123374.46;1;1;1;124906.59;0
6052;15579345;775;Germany;Female;74;0;161371.5;1;1;1;134869.93;0
6053;15690733;608;Spain;Male;45;4;0;2;0;0;36697.48;1
6054;15620988;616;France;Male;46;2;0;2;1;0;137136.46;0
6055;15592104;655;France;Female;41;5;0;1;0;0;36548;1
6056;15651900;782;Germany;Female;53;1;81571.05;1;1;0;182960.46;1
6057;15596212;781;Spain;Male;35;1;0;2;0;0;42117.9;0
6058;15710687;593;France;Female;33;0;95927.04;1;1;0;199478.05;0
6059;15613787;505;Spain;Male;35;8;116932.59;1;1;0;91092.84;0
6060;15599211;707;France;Male;40;1;0;2;1;0;14090.4;1
6061;15675983;692;France;Female;36;3;79551.12;1;0;1;178267.07;0
6062;15622370;813;Germany;Male;30;1;116416.94;1;0;1;85808.22;0
6063;15672574;850;Spain;Female;32;5;0;1;1;1;3830.59;0
6064;15659355;671;Spain;Male;32;6;123912.78;2;1;1;146636.44;0
6065;15777907;791;France;Female;33;3;0;1;1;1;144413.92;1
6066;15775192;732;Germany;Female;48;4;102962.62;1;1;0;120852.85;1
6067;15617657;664;France;Female;36;0;103502.22;1;1;1;146191.82;0
6068;15688951;789;Germany;Male;43;8;119654.44;2;0;1;148412.24;1
6069;15763460;680;France;Male;33;10;183768.47;1;1;0;164119.35;0
6070;15756992;701;France;Male;37;1;0;2;1;0;163457.55;0
6071;15617454;684;France;Female;25;1;0;2;0;1;144978.47;0
6072;15701932;586;France;Female;52;6;140900.97;1;1;1;67288.89;0
6073;15700813;522;Germany;Female;25;5;94049.92;2;1;0;103269;0
6074;15645600;739;Spain;Female;27;8;98926.4;1;1;1;106969.98;0
6075;15634146;835;Germany;Male;18;2;142872.36;1;1;1;117632.63;0
6076;15686743;790;Spain;Male;29;3;46057.96;2;1;1;189777.66;0
6077;15591724;560;France;Female;44;5;143244.97;1;1;0;98661.27;0
6078;15571281;651;France;Male;28;10;79562.98;1;1;1;74687.37;0
6079;15728885;808;France;Male;41;0;0;1;1;1;79888.78;0
6080;15735849;617;France;Female;26;2;165947.99;2;0;1;168834.38;0
6081;15618155;663;France;Male;45;5;83195.12;1;1;1;48682.1;0
6082;15566378;515;France;Male;48;5;129387.94;1;0;1;147955.91;1
6083;15792922;639;Spain;Male;38;9;130233.14;1;1;1;81861.1;0
6084;15770567;557;France;Female;32;3;123502.53;1;1;1;69826.8;0
6085;15714920;585;Germany;Male;44;7;163867.86;1;1;1;112333.22;0
6086;15673180;727;Germany;Female;18;2;93816.7;2;1;0;126172.11;0
6087;15660636;540;Spain;Female;40;8;0;2;1;0;3560;0
6088;15739847;850;Germany;Male;38;5;146756.68;1;1;0;78268.61;0
6089;15699415;618;France;Female;46;6;150213.71;1;1;0;120668.46;1
6090;15665521;642;Germany;Male;18;5;111183.53;2;0;1;10063.75;0
6091;15682868;850;France;Female;40;9;99816.46;1;1;1;163989.66;1
6092;15584462;739;France;Male;34;9;0;1;1;0;60584.33;0
6093;15661708;508;France;Female;41;5;0;2;1;1;94170.84;0
6094;15584452;667;France;Male;41;6;0;2;0;0;167181.77;0
6095;15717010;741;France;Female;60;5;0;1;1;1;38914.51;0
6096;15643828;592;France;Male;29;7;0;2;1;1;91196.67;0
6097;15733361;651;Germany;Female;45;6;86714.06;1;1;0;85869.89;1
6098;15795488;773;Spain;Male;52;2;0;2;1;0;57337.79;0
6099;15581551;850;Spain;Male;41;8;132838.07;1;1;1;175347.28;0
6100;15780409;783;France;Male;40;6;0;2;1;0;109742.55;0
6101;15572767;777;France;Male;29;2;0;2;1;0;124489.88;0
6102;15590337;659;France;Male;29;6;123192.12;1;1;1;56971.41;1
6103;15669290;603;France;Male;38;8;59360.77;1;1;1;191457.06;0
6104;15621140;644;Spain;Male;37;9;0;2;1;1;96442.86;0
6105;15613518;647;France;Female;35;6;112668.7;1;0;1;122584.29;0
6106;15728043;648;Germany;Female;37;7;138503.51;2;1;0;57215.85;0
6107;15570073;721;Spain;Male;57;1;0;1;1;1;195940.96;0
6108;15682454;626;France;Female;34;3;0;2;1;1;37870.29;0
6109;15772604;578;Spain;Male;36;1;157267.95;2;1;0;141533.19;0
