RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary
9590;15809736;664;France;Male;46;2;0;1;1;1;177423.02
9591;15590828;782;Germany;Male;42;7;126428.38;1;1;0;39830.1
9592;15752097;708;Spain;Male;38;8;99640.89;1;1;0;12429.22
9593;15630857;674;Spain;Female;39;6;0;2;1;1;9574.83
9594;15689953;697;Spain;Male;43;10;128226.37;1;0;0;188486.94
9595;15668009;747;Spain;Male;37;1;0;2;0;1;180551.76
9596;15761713;678;France;Female;43;7;178074.33;1;0;0;110405.9
9597;15810995;526;Germany;Male;34;3;122726.56;1;1;1;46772.36
9598;15733597;669;France;Female;41;0;150219.41;2;0;0;107839.03
9599;15768120;702;Germany;Male;36;9;90560.48;2;1;0;174268.87
9600;15696371;812;Spain;Female;24;1;92476.88;1;0;0;83247.14
9601;15779620;575;France;Male;36;1;0;1;0;1;94570.56
9602;15768233;435;Germany;Male;37;8;114346.3;1;0;1;980.93
9603;15788723;599;Germany;Female;49;10;143888.22;2;1;1;166236.38
9604;15612670;631;Spain;Female;46;10;0;2;1;1;129508.96
9605;15658972;699;France;Female;40;8;122038.34;1;1;0;102085.35
9606;15724691;712;France;Male;34;1;0;2;1;1;195052.12
9607;15633474;586;France;Male;51;2;138553.57;1;1;1;92406.22
9608;15671973;467;Spain;Male;39;5;0;2;1;1;7415.96
9609;15790019;520;France;Male;35;9;105387.89;1;1;1;25059.06
9610;15737735;683;Spain;Male;40;4;95053.1;1;1;1;116816.54
9611;15661745;557;France;Male;36;3;0;1;0;1;144078.02
9612;15797065;613;Spain;Female;32;0;0;2;0;1;126675.62
9613;15710671;786;France;Male;34;3;137361.96;1;0;0;183682.09
9614;15656522;593;Spain;Male;32;10;158537.42;1;1;0;166850.57
9615;15637354;623;France;Female;24;7;148167.83;2;1;1;109470.34
9616;15804962;606;France;Male;36;1;155655.46;1;1;1;192387.51
9617;15665378;499;France;Female;46;6;0;2;1;0;73457.55
9618;15794323;673;France;Male;32;8;121240.76;1;1;0;116969.73
9619;15697546;570;France;Female;36;3;0;2;1;0;92118.75
9620;15629519;472;France;Female;37;1;0;2;1;1;48357.9
9621;15808566;516;France;Male;46;2;0;2;1;1;169122.54
9622;15567855;623;France;Female;29;1;0;2;0;0;39382.06
9623;15806420;772;France;Male;34;9;0;2;1;0;170980.86
9624;15658148;657;France;Male;38;7;0;2;1;0;185827.74
9625;15727350;516;France;Female;37;8;113143.12;1;0;0;3363.36
9626;15572294;623;France;Male;28;7;0;1;0;0;129526.57
9627;15649239;731;Spain;Male;46;10;0;2;1;0;153015.42
9628;15700424;461;France;Female;35;5;0;1;1;1;54209.02
9629;15627195;568;Germany;Male;26;1;112930.28;2;1;0;22095.73
9630;15676117;603;France;Male;44;9;0;1;1;0;138328.24
9631;15607874;687;France;Male;38;0;144450.58;1;0;1;137276.83
9632;15679963;737;Germany;Male;43;8;96353.8;1;0;0;10209.8
9633;15636105;758;Spain;Male;61;2;0;2;1;1;43982.41
9634;15697129;706;Spain;Female;43;1;0;2;1;0;31962.77
9635;15763415;567;Germany;Male;41;0;134378.89;1;1;1;105746.94
9636;15796617;720;France;Male;29;2;0;2;1;0;39925.52
9637;15765857;623;Spain;Male;41;2;142412.13;1;1;0;28778.98
9638;15742511;514;France;Male;35;3;121030.9;1;1;0;10008.68
9639;15802118;664;Spain;Male;41;7;123428.69;1;1;1;164924.11
9640;15695932;766;Spain;Male;36;5;78381.13;1;0;1;153831.6
9641;15812279;634;France;Male;37;5;115345.86;2;0;0;168781.8
9642;15809265;547;France;Female;35;4;0;1;1;1;133287.73
9643;15580623;573;Spain;Male;28;8;0;2;0;0;77660.03
9644;15578156;615;Spain;Male;32;5;138521.83;1;1;1;56897.1
9645;15631063;710;France;Female;33;2;0;2;1;0;72945.32
9646;15810910;702;Spain;Female;38;9;0;2;1;1;158527.45
9647;15802823;745;Spain;Female;38;7;0;2;1;1;194230.82
9648;15786463;645;Germany;Female;59;8;121669.93;2;0;0;91.75
9649;15717498;775;France;Male;42;6;133970.22;2;0;1;187839.9
9650;15626383;596;Spain;Male;60;7;121907.97;1;0;1;30314.04
9651;15686718;802;Germany;Male;37;9;115569.21;1;0;1;119782.89
9652;15742323;541;France;Male;39;7;0;2;1;0;19823.02
9653;15586029;806;Germany;Male;34;2;96152.68;2;1;0;143711.02
9654;15792862;653;Germany;Male;41;1;104584.11;1;1;0;15126.32
9655;15657349;803;Germany;Female;50;8;98173.02;1;0;0;22457.25
9656;15777614;545;Spain;Female;44;1;0;2;1;1;82614.89
9657;15653952;581;Germany;Female;38;3;135157.05;1;1;1;32919.42
9658;15724336;513;Germany;Female;49;5;171601.27;1;1;0;126223.84
9659;15801920;727;Germany;Male;39;5;80615.46;2;0;0;180962.32
9660;15749951;766;Germany;Male;27;5;126285.73;1;1;0;177614.17
9661;15738662;652;Germany;Male;41;9;159434.03;1;1;0;178373.93
9662;15597949;768;Germany;Female;47;5;104552.61;1;1;0;48137.08
9663;15617476;546;France;Female;30;5;0;2;0;1;198543.09
9664;15728608;688;Germany;Female;34;9;91025.58;2;0;1;163783
9665;15693637;556;France;Female;30;7;0;2;1;1;186648.19
9666;15656937;468;Spain;Male;26;1;131643.25;1;1;0;64436.16
9667;15777315;529;France;Male;43;6;93616.35;2;0;0;98348.66
9668;15705448;647;Germany;Male;52;7;130013.12;1;1;1;190806.36
9669;15730488;516;Spain;Female;27;1;0;1;0;1;112311.15
9670;15753161;768;France;Female;36;5;180169.44;2;1;0;17348.56
9671;15711396;427;Spain;Male;40;8;0;2;1;1;82870.75
9672;15593499;686;Spain;Female;47;6;0;1;1;0;32080.69
9673;15579189;690;France;Female;42;5;0;2;0;1;120512.08
9674;15608246;736;Germany;Female;36;8;103914.17;1;1;1;110035.88
9675;15813911;809;France;Female;39;5;0;1;1;0;77705.75
9676;15574169;595;Germany;Female;32;0;92466.21;1;1;0;4721.3
9677;15718839;850;Germany;Female;38;2;102741.15;2;0;1;23974.85
9678;15762331;569;France;Male;37;9;178755.84;1;1;0;199929.17
9679;15713559;473;Germany;Female;32;5;146602.25;2;1;1;72946.95
9680;15728362;671;France;Female;29;3;0;2;1;0;158043.11
9681;15622470;772;Spain;Male;41;10;96032.22;1;1;1;75825.57
9682;15567339;735;France;Male;73;9;0;1;1;1;114283.33
9683;15760662;521;Germany;Female;29;2;87212.8;1;1;1;994.86
9684;15600280;703;France;Female;32;6;0;2;0;0;33606.52
9685;15804052;710;Spain;Male;23;6;0;2;1;1;134188.11
9686;15796838;703;Spain;Male;58;4;92930.92;1;0;1;85148.78
9687;15693526;618;France;Female;40;0;0;1;1;0;119059.13
9688;15748595;689;France;Female;29;1;77556.79;2;1;1;122998.26
9689;15753639;608;France;Male;37;5;146093.39;2;0;0;160593.41
9690;15643487;630;Spain;Male;39;10;105473.74;1;0;0;58854.88
9691;15764033;693;Germany;Female;43;1;121927.92;1;1;0;87994.95
9692;15737194;635;France;Female;33;5;0;2;1;0;122949.71
9693;15726776;705;Spain;Male;36;1;111629.29;1;1;1;21807.16
9694;15804357;481;France;Male;40;3;0;1;1;1;32319.93
9695;15664432;727;Spain;Female;49;7;96296.78;1;1;0;190457.87
9696;15688984;595;France;Male;20;4;95830.43;1;1;0;177738.98
9697;15583026;535;France;Female;38;0;135919.33;1;1;0;80425.65
9698;15779904;597;France;Female;29;5;0;2;1;1;174825.57
9699;15756277;850;Germany;Female;43;8;92244.83;2;1;0;54949.73
9700;15731463;818;Germany;Male;43;10;105301.5;1;1;1;78941.59
9701;15595640;698;France;Male;37;8;0;2;0;0;145004.39
9702;15602030;717;France;Male;28;4;128206.79;1;1;1;54272.12
9703;15747974;614;France;Male;49;1;0;2;1;0;192440.54
9704;15680666;579;Spain;Female;39;2;151963.26;2;1;0;158948.63
9705;15679551;504;Spain;Female;46;2;163764.84;1;1;1;165122.55
9706;15778915;737;France;Female;32;7;128551.36;2;0;1;189402.71
9707;15568849;540;Spain;Female;31;10;118158.74;1;1;1;158027.57
9708;15767488;680;Spain;Male;36;7;0;2;1;0;20109.21
9709;15650018;681;France;Female;43;8;154100.3;1;0;0;114659.81
9710;15653572;673;Spain;Male;43;8;127132.96;1;0;1;6009.27
9711;15628059;529;France;Male;61;1;0;2;1;1;191370.97
9712;15703413;519;France;Female;38;7;125328.56;1;1;0;188225.67
9713;15568326;637;France;Female;44;2;0;2;1;0;149665.65
9714;15716984;695;Spain;Female;56;4;0;2;1;0;84644.76
9715;15569452;652;Germany;Female;58;3;116353.2;2;0;1;193502.9
9716;15628863;601;France;Male;38;4;60013.81;1;1;1;38020.05
9717;15778192;628;Spain;Male;28;4;0;2;1;1;176750.81
9718;15764708;572;France;Male;30;6;117696.67;1;1;0;100843.82
9719;15611947;557;France;Male;34;3;83074;1;1;0;132673.22
9720;15570681;560;France;Male;24;1;116084.32;1;1;0;89734.7
9721;15672216;584;France;Female;40;4;82441.75;1;0;0;80852.11
9722;15624180;584;Germany;Female;37;10;134171.8;4;1;1;70927.11
9723;15806318;676;Germany;Female;48;2;124442.38;1;1;0;15068.53
9724;15600399;598;France;Male;60;4;0;1;1;0;197727.14
9725;15779913;586;France;Male;27;5;130231.8;2;1;1;192427.16
9726;15644977;776;France;Female;31;5;0;2;1;0;92647.94
9727;15749679;699;France;Male;39;2;109724.38;1;1;1;180022.39
9728;15629010;847;Germany;Female;35;5;111743.43;1;1;1;183584.14
9729;15767781;648;France;Male;38;10;82697.28;1;1;0;74846.67
9730;15799653;583;Germany;Female;32;7;94753.55;2;1;1;18149.03
9731;15630704;612;Germany;Male;32;9;106520.73;2;1;0;177092.16
9732;15815534;505;Spain;Male;37;0;134006.39;1;1;1;93736.69
9733;15697249;546;Germany;Female;25;3;132837.7;1;1;0;131647.31
9734;15682523;762;France;Male;20;1;139432.55;1;1;1;85606.83
9735;15650244;786;Spain;Male;29;7;80895.44;2;1;0;64945.57
9736;15795747;787;Spain;Female;39;7;171646.76;1;0;1;100791.36
9737;15624013;541;France;Female;39;6;109844.81;1;1;0;25289.23
9738;15800805;451;France;Female;31;7;140931.82;1;0;1;20388.77
9739;15601116;686;France;Male;32;6;0;2;1;1;179093.26
9740;15649618;799;Germany;Female;39;7;167395.6;2;0;1;139537.43
9741;15712903;499;France;Female;21;3;176511.08;1;1;1;153920.22
9742;15774285;649;Spain;Female;47;8;110783.28;1;1;1;71420.16
9743;15740160;616;France;Male;31;1;0;2;1;1;54706.75
9744;15749265;427;Germany;Male;42;1;75681.52;1;1;1;57098
9745;15623989;435;France;Male;54;3;0;1;1;0;156910.46
9746;15799435;619;Spain;Male;34;1;0;1;1;0;139919.38
9747;15752186;562;France;Female;27;3;0;2;1;0;28137.03
9748;15713632;551;Spain;Female;48;5;95679.29;1;0;0;94978.1
9749;15609176;688;France;Female;32;5;0;2;0;1;177607.77
9750;15769308;635;Germany;Female;36;9;81231.85;2;1;0;196731.08
9751;15677764;461;Germany;Female;74;1;186445.31;2;1;1;196767.83
9752;15571917;771;Germany;Female;38;5;137657.71;2;1;0;72985.61
9753;15574608;713;France;Male;36;8;133889.35;1;1;1;143265.65
9754;15740868;658;Germany;Female;45;9;134562.8;1;1;1;159268.67
9755;15699797;737;France;Male;30;8;174356.13;1;0;0;31928.5
9756;15766826;824;France;Male;26;7;146266;1;1;0;21903.62
9757;15741403;698;Spain;Female;38;1;171848.38;1;0;0;16957.45
9758;15643330;594;France;Male;37;2;0;2;0;1;95864.5
9759;15733032;651;Spain;Male;47;2;0;2;1;1;119808.64
9760;15653110;694;France;Male;42;8;133767.19;1;1;0;36405.21
9761;15585249;741;France;Male;42;6;106036.52;1;1;0;194686.78
9762;15611786;668;Spain;Female;69;9;0;1;0;1;134483.07
9763;15575486;529;France;Female;27;1;0;2;1;1;37769.98
9764;15780215;636;France;Male;31;6;0;2;1;1;2382.61
9765;15815316;644;France;Male;50;9;76817;4;1;0;196371.13
9766;15572073;663;Spain;Male;35;5;0;2;1;1;62634.94
9767;15780256;630;France;Male;34;9;0;2;1;1;114006.35
9768;15638882;710;Germany;Female;62;9;148214.36;1;1;0;48571.14
9769;15594450;695;France;Male;49;9;159458.53;1;1;0;135841.35
9770;15722845;665;Spain;Male;29;1;182781.74;2;1;1;63732.9
9771;15720050;727;France;Female;28;2;110997.76;1;1;0;101433.76
9772;15749093;801;France;Male;43;4;158713.08;2;0;0;98586.14
9773;15610090;667;France;Male;40;8;72945.29;2;1;0;98931.5
9774;15693926;670;Spain;Male;37;0;178742.71;1;1;1;194493.57
9775;15621870;739;Spain;Female;40;8;0;1;1;0;167030.51
9776;15671934;552;Germany;Male;39;2;132906.88;1;0;1;149384.43
9777;15656009;736;France;Female;36;6;0;1;1;0;70496.66
9778;15785024;629;France;Female;40;9;137409.19;1;1;0;175877.7
9779;15795458;718;Spain;Female;39;2;0;1;1;1;52138.49
9780;15807457;641;Spain;Female;36;1;0;2;1;0;102021.39
9781;15632538;658;Spain;Female;32;5;145553.07;1;1;1;31484.76
9782;15641389;659;Germany;Male;48;4;123593.22;2;1;0;82469.06
9783;15762682;709;Spain;Female;35;1;111827.27;2;1;0;12674.68
9784;15756148;765;Spain;Male;45;2;91549.78;1;1;1;47139.44
9785;15759244;687;Germany;Male;44;8;95368.14;2;1;1;1787.85
9786;15756954;538;France;Female;32;2;0;1;1;1;80130.54
9787;15619130;752;Germany;Female;37;5;113291.05;2;1;1;132467.54
9788;15639665;846;Spain;Male;61;0;0;2;1;1;96202.44
9789;15615753;597;Germany;Female;35;8;131101.04;1;1;1;192852.67
9790;15763065;700;Spain;Female;40;2;0;2;1;0;199753.97
9791;15584897;639;France;Female;31;3;98360.03;1;0;0;20973.8
9792;15734659;640;Germany;Female;46;5;107978.4;2;1;0;155876.06
9793;15724648;725;France;Male;26;6;98684.15;1;0;0;133720.57
9794;15737732;751;France;Female;44;10;0;2;1;0;170634.49
9795;15632280;544;Spain;Female;53;9;0;1;1;0;125692.07
9796;15656829;577;Spain;Female;33;6;0;2;1;0;57975.8
9797;15643794;639;Spain;Female;27;2;0;1;1;1;82938.99
9798;15798605;686;Germany;Male;26;1;57422.62;1;1;1;79189.4
9799;15637324;657;France;Female;28;7;0;2;0;1;5177.62
9800;15778936;701;France;Male;33;9;147510.34;1;1;0;190611.92
9801;15757385;578;Spain;Female;28;8;161592.76;1;1;0;177834.79
9802;15666200;689;France;Female;40;1;0;2;1;1;119446.64
9803;15683977;687;Spain;Female;72;4;0;2;1;1;50267.69
9804;15591980;753;France;Male;33;5;122568.05;2;1;1;82820.85
9805;15582903;643;France;Male;39;7;0;2;1;1;170392.59
9806;15733229;638;Spain;Female;34;7;0;2;0;0;3946.29
9807;15635752;685;Germany;Male;38;4;111798.06;2;1;1;102184.66
9808;15702656;651;France;Female;33;1;96834.78;1;1;0;108764.69
9809;15580953;544;France;Male;30;4;73218.89;1;0;1;126796.69
9810;15810390;718;France;Female;41;1;0;2;0;1;27509.52
9811;15784010;666;Germany;Male;33;2;124125.26;1;1;0;81884.8
9812;15748616;599;France;Male;27;5;0;2;1;0;30546.4
9813;15769402;667;France;Male;27;7;156811.74;1;1;1;149402.59
9814;15603481;689;Spain;Female;55;4;0;2;1;1;58442.25
9815;15797822;678;France;Male;28;2;109137.12;1;1;1;58814.41
9816;15640580;650;France;Female;47;9;0;1;1;0;187943.6
9817;15737385;800;Spain;Female;46;6;0;2;1;0;171928.04
9818;15714789;664;France;Male;24;7;0;1;0;1;35611.35
9819;15815259;835;France;Female;56;2;0;2;1;1;39820.13
9820;15638047;613;Germany;Female;45;9;142765.24;2;1;0;34749.65
9821;15694859;751;Germany;Female;28;10;132932.14;2;1;1;46630.47
9822;15631481;673;France;Male;51;8;79563.36;2;1;1;172200.91
9823;15571529;650;Germany;Female;48;7;138232.24;1;1;0;57594.78
9824;15656319;850;Spain;Male;37;4;88141.1;1;1;0;109659.12
9825;15605130;753;France;Male;32;6;177729.13;1;1;1;161642.08
9826;15655171;624;France;Male;80;3;0;1;1;1;65801.44
9827;15619674;649;France;Female;35;4;108306.44;1;1;1;192486.24
9828;15698792;671;France;Female;48;6;119769.77;1;0;1;66032.65
9829;15661380;682;France;Male;69;6;0;2;0;1;149604.18
9830;15618950;644;Spain;Male;26;8;96659.64;2;1;1;138775.69
9831;15609804;688;France;Male;29;1;0;2;1;0;154695.57
9832;15652948;738;France;Male;33;4;92676.3;1;1;0;105817.63
9833;15565879;845;France;Female;28;9;0;2;1;1;56185.98
9834;15738042;543;Germany;Male;37;8;140894.06;2;1;1;118059.19
9835;15782121;610;France;Female;27;2;0;2;1;0;14546.76
9836;15664504;418;France;Male;35;7;0;2;1;1;88878.15
9837;15790322;660;France;Female;32;0;114668.89;1;1;0;84605
9838;15632051;550;Germany;Female;42;10;128707.31;1;1;0;63092.65
9839;15634551;727;Germany;Male;46;3;115248.11;4;1;0;130752.01
9840;15777033;524;France;Male;29;7;0;2;1;1;105448.74
9841;15758513;569;France;Male;43;7;0;2;1;0;52534.81
9842;15772009;664;France;Female;41;5;0;1;1;1;152054.33
9843;15593778;779;France;Female;29;3;46388.16;3;1;0;127939.26
9844;15757310;655;Germany;Male;67;6;148363.38;1;1;1;186995.17
9845;15801411;623;Spain;Male;46;4;0;1;1;0;5549.11
9846;15627027;738;France;Male;39;5;0;2;1;1;114388.98
9847;15720083;554;Spain;Male;42;1;0;2;0;1;183492.9
9848;15643523;710;Spain;Female;30;10;0;2;1;0;19500.1
9849;15624936;631;France;Male;35;8;129205.49;1;1;1;79146.36
9850;15604732;483;France;Female;30;9;0;2;0;0;136356.97
9851;15610557;695;Spain;Female;35;7;79858.13;2;1;1;127977.66
9852;15786418;546;France;Female;20;6;0;1;0;1;20508.85
9853;15690456;749;Germany;Female;32;7;79523.13;1;0;1;157648.12
9854;15603135;634;Germany;Female;59;3;95727.05;1;0;0;97939.4
9855;15687363;770;France;Male;31;3;155047.56;2;1;1;186064.34
9856;15733444;736;France;Female;29;9;0;2;0;0;176152.7
9857;15806918;674;France;Male;28;5;0;1;1;1;151925.25
9858;15638247;700;Spain;Male;44;9;0;2;1;0;142287.65
9859;15586522;608;Spain;Male;37;2;130461.02;1;1;0;21967.15
9860;15794297;776;France;Male;36;1;0;2;1;0;53477.76
9861;15615931;746;France;Female;37;4;0;2;0;1;171039.56
9862;15664539;683;Spain;Male;35;9;61172.04;1;0;0;82951.12
9863;15583692;591;Germany;Female;35;2;90194.34;2;1;0;57064.57
9864;15779973;684;Germany;Male;35;3;99967.76;1;1;1;176882.08
9865;15618750;590;France;Male;31;8;112211.61;1;1;0;26261.42
9866;15732437;504;Germany;Female;44;0;131873.07;2;1;1;158036.72
9867;15665158;813;Spain;Male;27;1;137275.36;1;0;1;115733.16
9868;15601977;497;Spain;Male;44;2;121250.04;1;0;1;79691.4
9869;15566139;526;France;Female;37;5;53573.18;1;1;0;62830.97
9870;15791006;760;Germany;Female;34;6;58003.41;1;1;0;90346.1
9871;15658768;547;France;Female;49;2;0;1;0;0;65466.93
9872;15647203;750;France;Female;35;3;0;1;1;0;191520.5
9873;15579820;704;Spain;Male;38;6;106687.76;1;1;0;173776.5
9874;15709354;521;France;Female;41;2;0;2;1;1;113089.43
9875;15641091;695;France;Female;31;5;106089.2;1;0;0;99537.68
9876;15603111;850;Spain;Male;71;10;69608.14;1;1;0;97893.4
9877;15679693;625;France;Male;31;5;0;2;0;1;90.07
9878;15646168;834;Spain;Male;33;5;0;2;1;0;66285.18
9879;15580493;469;France;Male;33;1;127818.52;1;1;0;163477.22
9880;15735799;527;Germany;Male;58;3;137318.42;1;1;1;126144.96
9881;15773098;834;Spain;Male;34;5;0;2;0;0;53437.1
9882;15751926;821;Germany;Male;42;3;87807.29;2;1;1;64613.81
9883;15589401;550;France;Female;30;4;0;2;1;0;89216.29
9884;15781689;758;Spain;Male;35;5;0;2;1;0;95009.6
9885;15723013;613;Germany;Male;28;7;76656.4;2;1;1;185483.24
9886;15784148;643;France;Male;62;9;0;2;0;0;155870.82
9887;15720924;585;France;Female;34;1;0;1;1;1;75503.6
9888;15718064;635;Spain;Male;29;2;0;2;0;0;117173.8
9889;15605067;472;France;Male;19;9;0;2;1;0;3453.4
9890;15655335;590;France;Male;36;1;0;2;1;0;48876.84
9891;15607112;606;France;Male;32;6;0;2;0;1;36540.63
9892;15771997;791;France;Female;31;10;75499.24;1;1;0;22184.14
9893;15791674;846;France;Female;34;10;142388.61;2;0;1;68393.64
9894;15638788;550;France;Male;32;8;97514.07;1;1;1;199138.84
9895;15609735;533;Germany;Male;51;6;127545.56;2;0;0;79559.02
9896;15771477;779;France;Male;49;9;106160.37;1;0;0;116893.87
9897;15797149;563;Spain;Female;36;4;143680.47;2;1;1;63531.19
9898;15687828;644;Spain;Female;31;5;86006.3;1;1;1;73922.95
9899;15759872;625;France;Male;22;9;0;2;1;0;157072.91
9900;15754926;512;France;Female;30;6;0;2;1;0;88827.31
9901;15682839;575;France;Female;57;8;137936.94;1;1;1;84475.13
9902;15646366;521;Germany;Male;41;8;120586.54;1;0;1;20491.15
9903;15701768;637;France;Male;32;3;0;2;1;1;197827.06
9904;15623566;714;France;Male;40;9;46520.69;1;1;1;96687.25
9905;15762573;680;Spain;Female;34;7;0;2;1;0;98949.85
9906;15724321;516;Germany;Female;47;9;128298.74;1;0;0;149614.17
9907;15621815;803;France;Female;40;6;165526.71;1;1;0;12328.08
9908;15724876;560;France;Female;38;5;83714.41;1;1;1;33245.97
9909;15807728;530;France;Female;45;1;0;1;0;1;190663.89
9910;15638487;586;Germany;Male;38;2;136858.42;1;0;1;189143.94
9911;15622192;724;Spain;Male;39;3;0;2;0;1;95562.81
9912;15741197;710;Spain;Male;22;8;0;3;1;0;107292.91
9913;15620577;715;France;Male;45;4;0;2;1;1;55043.93
9914;15609643;752;Germany;Male;32;9;115587.49;2;0;1;101677.46
9915;15785358;586;Germany;Male;46;8;106968.96;1;1;1;79366.98
9916;15591985;708;France;Female;51;8;70754.18;1;1;1;92920.04
9917;15696047;501;France;Male;35;6;99760.84;1;1;1;13591.52
9918;15632143;652;France;Male;31;2;119148.55;1;0;0;149740.22
9919;15644994;714;Germany;Male;54;4;137986.58;2;0;1;51308.54
9920;15771323;480;Spain;Male;39;5;121626.9;1;1;1;82438.13
9921;15698462;532;France;Male;36;4;0;2;1;1;132798.78
9922;15777743;705;France;Female;39;3;92224.56;1;1;1;54517.25
9923;15623143;732;France;Female;43;9;0;2;1;0;183147.17
9924;15609187;455;France;Female;27;5;155879.09;2;0;0;70774.97
9925;15571756;724;France;Female;28;5;0;1;1;0;59351.68
9926;15658211;559;Spain;Female;39;2;0;2;1;1;121151.1
9927;15659364;685;Spain;Male;23;5;164902.43;1;0;0;141152.28
9928;15794236;642;Germany;Male;22;10;111812.52;2;1;1;183045.46
9929;15721383;627;Spain;Male;40;10;0;2;1;1;194792.42
9930;15640507;762;Spain;Female;35;3;119349.69;3;1;1;47114.18
9931;15578878;569;Spain;Female;30;3;139528.23;1;1;1;33230.37
9932;15776558;673;France;Male;31;1;108345.22;1;0;1;38802.03
9933;15596136;637;France;Female;36;9;166939.88;1;1;1;72504.76
9934;15704597;644;France;Male;33;7;174571.36;1;0;1;43943.09
9935;15594915;649;France;Female;36;8;0;2;0;1;109179.89
9936;15772421;645;Germany;Female;31;1;128927.93;1;1;1;2850.01
9937;15691170;590;Spain;Female;29;10;99250.08;1;1;1;129629.41
9938;15745431;604;France;Male;34;7;0;2;1;1;188078.55
9939;15813946;637;Germany;Male;51;1;104682.83;1;1;0;55266.96
9940;15762762;648;Germany;Female;45;5;118886.55;1;0;0;51636.7
9941;15629793;652;Spain;Male;28;8;156823.7;2;1;0;198251.52
9942;15622658;551;France;Female;26;2;144258.52;1;1;0;49778.79
9943;15807245;699;Germany;Female;41;1;200117.76;2;1;0;94142.35
